*********************[2016-04-20 1:18:19:566 | 4 ] Status: Start Running*********************
[2016-04-20 1:20:21:627 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:627 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:628 | 4 ] Algorithm: send OKAY 4 to 3
[2016-04-20 1:20:21:629 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:629 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:629 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:629 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:631 | 4 ] Algorithm: send OKAY 4 to 2
[2016-04-20 1:20:21:631 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:631 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:632 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:632 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:633 | 4 ] Algorithm: send OKAY 4 to 1
[2016-04-20 1:20:21:633 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:633 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:634 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:634 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:636 | 4 ] Algorithm: send OKAY 4 to 3
[2016-04-20 1:20:21:636 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:636 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:637 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:637 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:638 | 4 ] Algorithm: send OKAY 4 to 2
[2016-04-20 1:20:21:638 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:638 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:639 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:639 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:640 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:642 | 4 ] Algorithm: send OKAY 4 to 3
[2016-04-20 1:20:21:642 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:642 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:643 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:643 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:644 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:644 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:646 | 4 ] Algorithm: send OKAY 4 to 3
[2016-04-20 1:20:21:646 | 4 ] Internal: Trigger an election
[2016-04-20 1:20:21:646 | 4 ] Algorithm: send Elect 4 to 5
[2016-04-20 1:20:21:648 | 4 ] Internal: Waiting for response
[2016-04-20 1:20:21:648 | 4 ] Alogorithm: Wait for 50 ms
[2016-04-20 1:20:21:649 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:650 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:653 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:654 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:657 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:661 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:666 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:667 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:670 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:674 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:675 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:682 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:683 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:688 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:695 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:695 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:700 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:700 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:705 | 4 ] Internal: Received Result from 5
[2016-04-20 1:20:21:706 | 4 ] Internal: Received OKAY from 5
[2016-04-20 1:20:21:709 | 4 ] Internal: Received Result from 5
*********************[2016-04-20 1:21:30:448 | 4 ] Status: Close Server*********************
